2019-04-05;2736150;58611020;102;price<=>price<br>price<=>6500<br>m<=>96<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>
2019-04-05;2297140;58622316;101;price<=>price<br>price<=>405000<br>m<=>47.9<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1972
2019-04-08;2603292;58644148;101;price<=>price<br>price<=>670000<br>m<=>89.6<br>building_type<=>block<br>windows_type<=><br>build_year<=>1995
2019-04-08;2297140;58652124;101;price<=>price<br>price<=>248000<br>m<=>35.2<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1960
2019-04-09;650879;58664256;401;price<=>price<br>price<=>129000<br>m<=>1502<br>location<=>
2019-04-10;685487;58678972;401;price<=>price<br>price<=>87900<br>m<=>977<br>location<=>
2019-04-10;2553524;58688348;401;price<=>price<br>price<=>60000<br>m<=>28700<br>location<=>
2019-04-13;2435764;58744192;102;price<=>price<br>price<=>1090<br>m<=>61<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-15;738525;58757836;201;price<=>price<br>price<=>699900<br>m<=>167.93<br>building_type<=>detached<br>build_year<=>1960<br>windows_type<=>plastic<br>location<=>
2019-04-15;2736150;58758296;102;price<=>price<br>price<=>12500<br>m<=>300<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2000
2019-04-16;2736150;58778352;502;price<=>price<br>price<=>10000<br>m<=>203<br>building_type<=><br>build_year<=>
2019-04-16;434442;58778908;201;price<=>price<br>price<=>342000<br>m<=>130<br>building_type<=>detached<br>build_year<=><br>windows_type<=>plastic<br>location<=>country
2019-04-16;445364;58781804;102;price<=>price<br>price<=>2000<br>m<=>48<br>building_type<=>block<br>windows_type<=><br>build_year<=>1985
2019-04-18;697667;58810000;501;price<=>price<br>price<=>1050000<br>m<=>170<br>building_type<=><br>build_year<=>
2019-04-03;2467510;58581592;101;price<=>price<br>price<=>399000<br>m<=>40<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2019
2019-04-03;3618819;58583372;201;price<=>price<br>price<=>899000<br>m<=>500<br>building_type<=>tenement<br>build_year<=><br>windows_type<=>wooden<br>location<=>city
2019-04-04;642904;58589580;101;price<=>price<br>price<=>630000<br>m<=>46.4<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1930
2019-04-04;2736060;58595032;401;price<=>price<br>price<=>120000<br>m<=>1019<br>location<=>
2019-04-05;514495;58610692;501;price<=>price<br>price<=>450000<br>m<=>107.75<br>building_type<=><br>build_year<=>
2019-04-05;3747;58612908;401;price<=>price<br>price<=>889000<br>m<=>6357<br>location<=>city
2019-04-05;4271000;58614168;101;price<=>price<br>price<=>335000<br>m<=>36.12<br>building_type<=>block<br>windows_type<=><br>build_year<=>2003
2019-04-05;68673;58614504;101;price<=>price<br>price<=>534000<br>m<=>66.84<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-08;3356088;58639728;501;price<=>price<br>price<=>85000<br>m<=>253<br>building_type<=>separate<br>build_year<=>
2019-04-10;2736150;58678348;102;price<=>price<br>price<=>5900<br>m<=>90<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2008
2019-04-10;2736150;58686428;102;price<=>price<br>price<=>3500<br>m<=>56<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2008
2019-04-11;3747;58697708;201;price<=>price<br>price<=>1600000<br>m<=>240<br>building_type<=>detached<br>build_year<=>1926<br>windows_type<=>wooden<br>location<=>city
2019-04-14;2435764;58744372;102;price<=>price<br>price<=>1030<br>m<=>41<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-18;68673;58807000;101;price<=>price<br>price<=>429000<br>m<=>62<br>building_type<=>tenement<br>windows_type<=><br>build_year<=>1905
2019-04-18;3954728;58813692;102;price<=>price<br>price<=>1700<br>m<=>42<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2012
2019-04-01;776737;58541984;102;price<=>price<br>price<=>850<br>m<=>33<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-02;2385884;58551560;202;price<=>price<br>price<=>3500<br>m<=>180<br>building_type<=>semi_detached<br>build_year<=><br>windows_type<=>plastic<br>location<=>
2019-04-02;2297140;58552200;101;price<=>price<br>price<=>570000<br>m<=>41<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1927
2019-04-02;4152840;58555412;101;price<=>price<br>price<=>270000<br>m<=>83.46<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-02;2776948;58568320;102;price<=>price<br>price<=>1750<br>m<=>47<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2002
2019-04-04;3712959;58591456;101;price<=>price<br>price<=>475000<br>m<=>106<br>building_type<=><br>windows_type<=><br>build_year<=>2002
2019-04-04;2467510;58592784;101;price<=>price<br>price<=>1962000<br>m<=>218<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2015
2019-04-05;852767;58617988;101;price<=>price<br>price<=>385000<br>m<=>54<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1977
2019-04-08;2741514;58637680;401;price<=>price<br>price<=>2000<br>m<=>5300<br>location<=>
2019-04-10;2721852;58690020;101;price<=>price<br>price<=>335000<br>m<=>53<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-11;523357;58700120;102;price<=>price<br>price<=>1900<br>m<=>39.13<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2016
2019-04-15;2736150;58755632;102;price<=>price<br>price<=>18500<br>m<=>126<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2009
2019-04-15;68673;58759700;101;price<=>price<br>price<=>535114<br>m<=>63.78<br>building_type<=>block<br>windows_type<=><br>build_year<=>2019
2019-04-15;2297140;58767464;101;price<=>price<br>price<=>757170<br>m<=>42.3<br>building_type<=>tenement<br>windows_type<=>aluminium<br>build_year<=>2019
2019-04-01;4152840;58538904;201;price<=>price<br>price<=>529000<br>m<=>125<br>building_type<=>semi_detached<br>build_year<=>2019<br>windows_type<=><br>location<=>
2019-04-04;4657236;58588644;101;price<=>price<br>price<=>399000<br>m<=>55.7<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2009
2019-04-04;2467510;58592788;101;price<=>price<br>price<=>520000<br>m<=>41<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-05;2297140;58613376;101;price<=>price<br>price<=>445000<br>m<=>52.5<br>building_type<=>block<br>windows_type<=>wooden<br>build_year<=>1960
2019-04-08;2297140;58652088;101;price<=>price<br>price<=>325000<br>m<=>35<br>building_type<=>block<br>windows_type<=>wooden<br>build_year<=>2004
2019-04-08;725731;58654196;102;price<=>price<br>price<=>6200<br>m<=>110<br>building_type<=><br>windows_type<=><br>build_year<=>2016
2019-04-09;1078251;58670272;102;price<=>price<br>price<=>2450<br>m<=>41.62<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2017
2019-04-09;1489135;58672092;401;price<=>price<br>price<=>99000<br>m<=>1316<br>location<=>country
2019-04-10;2297140;58692928;101;price<=>price<br>price<=>499000<br>m<=>39.97<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1930
2019-04-13;2403486;58738460;102;price<=>price<br>price<=>4300<br>m<=>54<br>building_type<=><br>windows_type<=><br>build_year<=>2018
2019-04-14;2435764;58744656;102;price<=>price<br>price<=>1350<br>m<=>90<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-16;4185400;58781776;101;price<=>price<br>price<=>199000<br>m<=>46<br>building_type<=>block<br>windows_type<=><br>build_year<=>1969
2019-04-18;514495;58808848;201;price<=>price<br>price<=>790000<br>m<=>220<br>building_type<=>semi_detached<br>build_year<=>1960<br>windows_type<=>plastic<br>location<=>
2019-04-18;852767;58812372;201;price<=>price<br>price<=>380000<br>m<=>140<br>building_type<=>semi_detached<br>build_year<=>2019<br>windows_type<=>plastic<br>location<=>
2019-04-01;2122594;58533672;201;price<=>price<br>price<=>686000<br>m<=>165<br>building_type<=><br>build_year<=>2014<br>windows_type<=><br>location<=>
2019-04-01;4271000;58538628;101;price<=>price<br>price<=>417000<br>m<=>46.92<br>building_type<=><br>windows_type<=><br>build_year<=>2020
2019-04-02;4665192;58552840;101;price<=>price<br>price<=>385000<br>m<=>113.7<br>building_type<=>tenement<br>windows_type<=><br>build_year<=>
2019-04-02;4717628;58556912;101;price<=>price<br>price<=>310000<br>m<=>51<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1970
2019-04-04;472449;58592988;502;price<=>price<br>price<=>2300<br>m<=>63<br>building_type<=><br>build_year<=>
2019-04-04;738451;58596864;602;price<=>price<br>price<=>215000<br>m<=>20000
2019-04-04;455263;58601160;101;price<=>price<br>price<=>177000<br>m<=>31<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-05;2297140;58606312;101;price<=>price<br>price<=>409000<br>m<=>40<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-05;1387925;58613220;101;price<=>price<br>price<=>370000<br>m<=>74.6<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2014
2019-04-06;2385884;58624724;102;price<=>price<br>price<=>1000<br>m<=>54<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2009
2019-04-08;3262148;58647672;201;price<=>price<br>price<=>420000<br>m<=>150<br>building_type<=><br>build_year<=><br>windows_type<=><br>location<=>
2019-04-09;23034;58661564;201;price<=>price<br>price<=>125000<br>m<=>160<br>building_type<=>detached<br>build_year<=><br>windows_type<=><br>location<=>
2019-04-09;642904;58661884;202;price<=>price<br>price<=>6900<br>m<=>245<br>building_type<=>semi_detached<br>build_year<=>2008<br>windows_type<=>wooden<br>location<=>
2019-04-09;2297140;58672328;101;price<=>price<br>price<=>416000<br>m<=>40<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-01;772713;58539920;101;price<=>price<br>price<=>450000<br>m<=>112<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2001
2019-04-02;382657;58549436;102;price<=>price<br>price<=>3100<br>m<=>65<br>building_type<=>block<br>windows_type<=><br>build_year<=>2009
2019-04-02;1952088;58551844;102;price<=>price<br>price<=>1800<br>m<=>30.5<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-03;4775764;58582684;201;price<=>price<br>price<=>1670000<br>m<=>402<br>building_type<=>detached<br>build_year<=><br>windows_type<=>wooden<br>location<=>
2019-04-04;2297140;58593068;101;price<=>price<br>price<=>450000<br>m<=>64<br>building_type<=>block<br>windows_type<=><br>build_year<=>2018
2019-04-08;3618819;58654472;401;price<=>price<br>price<=>117000<br>m<=>1300<br>location<=>suburban
2019-04-09;353522;58663340;502;price<=>price<br>price<=>7152<br>m<=>256<br>building_type<=>office_building<br>build_year<=>
2019-04-10;523357;58686756;101;price<=>price<br>price<=>449900<br>m<=>72<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1993
2019-04-12;294906;58721452;101;price<=>price<br>price<=>159000<br>m<=>57.29<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-12;2527140;58721652;202;price<=>price<br>price<=>1800<br>m<=>64<br>building_type<=>detached<br>build_year<=><br>windows_type<=>plastic<br>location<=>
2019-04-12;878244;58728184;401;price<=>price<br>price<=>96600<br>m<=>1380<br>location<=>
2019-04-12;353522;58730792;602;price<=>price<br>price<=>7000<br>m<=>500
2019-04-13;2435764;58744164;102;price<=>price<br>price<=>1050<br>m<=>61<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-13;2435764;58744356;102;price<=>price<br>price<=>990<br>m<=>41<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-14;2435764;58744388;102;price<=>price<br>price<=>1010<br>m<=>41<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-01;429895;58529508;101;price<=>price<br>price<=>245622.78<br>m<=>41.73<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2019
2019-04-01;4271000;58538612;101;price<=>price<br>price<=>434130<br>m<=>54.87<br>building_type<=><br>windows_type<=><br>build_year<=>2020
2019-04-02;4717628;58557452;101;price<=>price<br>price<=>305000<br>m<=>51.6<br>building_type<=>block<br>windows_type<=>wooden<br>build_year<=>1996
2019-04-04;1559200;58592268;101;price<=>price<br>price<=>779388<br>m<=>30.84<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-04;68673;58601544;101;price<=>price<br>price<=>379000<br>m<=>39.62<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-04;2661250;58602804;102;price<=>price<br>price<=>3500<br>m<=>50<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2016
2019-04-04;2721852;58605252;502;price<=>price<br>price<=>4500<br>m<=>100<br>building_type<=>tenement_house<br>build_year<=>
2019-04-05;427353;58608752;101;price<=>price<br>price<=>445000<br>m<=>43.3<br>building_type<=>tenement<br>windows_type<=>wooden<br>build_year<=>2008
2019-04-05;4692352;58612848;102;price<=>price<br>price<=>2500<br>m<=>50<br>building_type<=><br>windows_type<=>wooden<br>build_year<=>2018
2019-04-09;353522;58664440;502;price<=>price<br>price<=>4000<br>m<=>90<br>building_type<=>tenement_house<br>build_year<=>
2019-04-09;2297140;58674660;101;price<=>price<br>price<=>399000<br>m<=>55<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2003
2019-04-10;2297140;58681916;101;price<=>price<br>price<=>500000<br>m<=>63.15<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-10;2122594;58682652;401;price<=>price<br>price<=>340000<br>m<=>587<br>location<=>
2019-04-12;2297140;58736180;201;price<=>price<br>price<=>460000<br>m<=>104<br>building_type<=><br>build_year<=>2019<br>windows_type<=>plastic<br>location<=>
2019-04-13;2435764;58743572;102;price<=>price<br>price<=>810<br>m<=>41<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-01;353522;58537416;602;price<=>price<br>price<=>32500<br>m<=>1600
2019-04-01;4271000;58538608;101;price<=>price<br>price<=>444380<br>m<=>64.31<br>building_type<=><br>windows_type<=><br>build_year<=>2020
2019-04-01;900848;58542104;101;price<=>price<br>price<=>825000<br>m<=>55<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-02;481721;58548644;101;price<=>price<br>price<=>335000<br>m<=>35<br>building_type<=>block<br>windows_type<=><br>build_year<=>1978
2019-04-03;2736150;58575028;502;price<=>price<br>price<=>6500<br>m<=>100<br>building_type<=><br>build_year<=>1800
2019-04-04;4474660;58600124;201;price<=>price<br>price<=>230000<br>m<=>220<br>building_type<=>semi_detached<br>build_year<=><br>windows_type<=>plastic<br>location<=>city
2019-04-04;651436;58604452;101;price<=>price<br>price<=>312418<br>m<=>72.67<br>building_type<=>ribbon<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-09;2736150;58665316;202;price<=>price<br>price<=>13990<br>m<=>280.2<br>building_type<=><br>build_year<=><br>windows_type<=>wooden<br>location<=>
2019-04-11;609453;58698644;102;price<=>price<br>price<=>2800<br>m<=>83<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-12;407922;58722948;401;price<=>price<br>price<=>3590000<br>m<=>1411067<br>location<=>
2019-04-12;3554523;58730648;101;price<=>price<br>price<=>268000<br>m<=>38<br>building_type<=><br>windows_type<=>plastic<br>build_year<=>
2019-04-14;2721852;58747128;102;price<=>price<br>price<=>1200<br>m<=>32<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-15;2736150;58755628;102;price<=>price<br>price<=>6500<br>m<=>87<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2012
2019-04-15;68673;58759696;101;price<=>price<br>price<=>604093<br>m<=>73.85<br>building_type<=>block<br>windows_type<=><br>build_year<=>2019
2019-04-16;2908650;58772532;502;price<=>price<br>price<=>1900<br>m<=>53.18<br>building_type<=>block<br>build_year<=>
2019-04-01;4508128;58526932;101;price<=>price<br>price<=>350000<br>m<=>45<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-01;2467510;58540384;101;price<=>price<br>price<=>499000<br>m<=>44<br>building_type<=>apartment<br>windows_type<=>wooden<br>build_year<=>2018
2019-04-04;3521044;58590848;502;price<=>price<br>price<=>5000<br>m<=>150<br>building_type<=><br>build_year<=>
2019-04-04;169748;58604548;102;price<=>price<br>price<=>3000<br>m<=>78<br>building_type<=><br>windows_type<=><br>build_year<=>2008
2019-04-05;68673;58613528;501;price<=>price<br>price<=>16800000<br>m<=>10870<br>building_type<=><br>build_year<=>
2019-04-08;3533076;58648276;502;price<=>price<br>price<=>2400<br>m<=>20<br>building_type<=>office_building<br>build_year<=>
2019-04-08;353522;58649776;502;price<=>price<br>price<=>5000<br>m<=>200<br>building_type<=>office_building<br>build_year<=>
2019-04-08;776253;58650692;101;price<=>price<br>price<=>760000<br>m<=>114<br>building_type<=><br>windows_type<=><br>build_year<=>2006
2019-04-09;3533076;58660508;502;price<=>price<br>price<=>5500<br>m<=>60<br>building_type<=>office_building<br>build_year<=>
2019-04-09;1649380;58672140;101;price<=>price<br>price<=>379000<br>m<=>83.2<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1995
2019-04-10;738451;58681836;401;price<=>price<br>price<=>89000<br>m<=>1130<br>location<=>
2019-04-10;3521044;58683208;201;price<=>price<br>price<=>519000<br>m<=>120<br>building_type<=>semi_detached<br>build_year<=>2018<br>windows_type<=>plastic<br>location<=>
2019-04-10;2206888;58693948;101;price<=>price<br>price<=>265000<br>m<=>87.4<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1930
2019-04-12;4508128;58734128;101;price<=>price<br>price<=>265000<br>m<=>48.12<br>building_type<=>block<br>windows_type<=>wooden<br>build_year<=>1982
2019-04-13;10717;58743948;602;price<=>price<br>price<=>5000<br>m<=>950
2019-04-16;2736150;58771016;102;price<=>price<br>price<=>9500<br>m<=>55<br>building_type<=><br>windows_type<=><br>build_year<=>2014
2019-04-02;2467510;58558376;102;price<=>price<br>price<=>1800<br>m<=>54<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2010
2019-04-03;2206888;58585232;101;price<=>price<br>price<=>308385<br>m<=>56.07<br>building_type<=>apartment<br>windows_type<=>aluminium<br>build_year<=>2020
2019-04-04;3367412;58591348;102;price<=>price<br>price<=>5500<br>m<=>80<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>
2019-04-04;651436;58604208;101;price<=>price<br>price<=>334303<br>m<=>73.7<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-09;145719;58657640;502;price<=>price<br>price<=>3200<br>m<=>79<br>building_type<=><br>build_year<=>
2019-04-09;609152;58674936;101;price<=>price<br>price<=>490000<br>m<=>53.7<br>building_type<=><br>windows_type<=><br>build_year<=>2014
2019-04-10;650879;58679820;502;price<=>price<br>price<=>10500<br>m<=>200<br>building_type<=><br>build_year<=>
2019-04-10;650879;58679836;201;price<=>price<br>price<=>1645000<br>m<=>280<br>building_type<=>detached<br>build_year<=>2004<br>windows_type<=><br>location<=>
2019-04-11;4435768;58697536;101;price<=>price<br>price<=>270000<br>m<=>40.23<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2012
2019-04-11;111337;58704052;101;price<=>price<br>price<=>189000<br>m<=>71<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-11;1466485;58706740;101;price<=>price<br>price<=>299000<br>m<=>49<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2019
2019-04-11;1966528;58711208;102;price<=>price<br>price<=>5500<br>m<=>110<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2011
2019-04-12;2467510;58726136;101;price<=>price<br>price<=>408000<br>m<=>43<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-12;2467510;58729808;102;price<=>price<br>price<=>2590<br>m<=>42<br>building_type<=>apartment<br>windows_type<=>aluminium<br>build_year<=>2017
2019-04-13;2435764;58743892;102;price<=>price<br>price<=>880<br>m<=>61<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-01;353522;58535112;502;price<=>price<br>price<=>10000<br>m<=>400<br>building_type<=>office_building<br>build_year<=>
2019-04-03;111337;58571800;101;price<=>price<br>price<=>230000<br>m<=>55<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-04;3533076;58592608;502;price<=>price<br>price<=>6400<br>m<=>50<br>building_type<=>office_building<br>build_year<=>
2019-04-05;523357;58618320;102;price<=>price<br>price<=>1450<br>m<=>34<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2015
2019-04-08;523357;58644748;401;price<=>price<br>price<=>129000<br>m<=>1200<br>location<=>
2019-04-08;2297140;58652144;201;price<=>price<br>price<=>420000<br>m<=>79<br>building_type<=><br>build_year<=>2018<br>windows_type<=>plastic<br>location<=>
2019-04-09;111337;58670784;201;price<=>price<br>price<=>270000<br>m<=>250<br>building_type<=>detached<br>build_year<=><br>windows_type<=><br>location<=>
2019-04-10;556182;58676940;101;price<=>price<br>price<=>324000<br>m<=>65<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-10;655313;58679568;101;price<=>price<br>price<=>690000<br>m<=>53.61<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1955
2019-04-10;120050;58680240;201;price<=>price<br>price<=>125000<br>m<=>80<br>building_type<=>detached<br>build_year<=>1970<br>windows_type<=>plastic<br>location<=>city
2019-04-10;1489135;58691732;102;price<=>price<br>price<=>1400<br>m<=>47<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2007
2019-04-12;2527140;58722396;202;price<=>price<br>price<=>1200<br>m<=>65<br>building_type<=><br>build_year<=><br>windows_type<=><br>location<=>
2019-04-13;2435764;58743960;102;price<=>price<br>price<=>900<br>m<=>61<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-15;650144;58751304;102;price<=>price<br>price<=>2100<br>m<=>77<br>building_type<=><br>windows_type<=>plastic<br>build_year<=>
2019-04-15;2467510;58754556;102;price<=>price<br>price<=>2200<br>m<=>45<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2011
2019-04-01;772713;58541236;101;price<=>price<br>price<=>550000<br>m<=>75<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2014
2019-04-02;68673;58558784;101;price<=>price<br>price<=>469000<br>m<=>51.2<br>building_type<=>block<br>windows_type<=><br>build_year<=>1980
2019-04-03;829123;58570944;101;price<=>price<br>price<=>590000<br>m<=>50.9<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2013
2019-04-03;4665192;58572692;201;price<=>price<br>price<=>399000<br>m<=>100<br>building_type<=>detached<br>build_year<=><br>windows_type<=>plastic<br>location<=>city
2019-04-04;1649380;58591312;101;price<=>price<br>price<=>499000<br>m<=>79.8<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2009
2019-04-05;2271550;58605540;401;price<=>price<br>price<=>93000<br>m<=>1001<br>location<=>
2019-04-05;3533076;58608828;502;price<=>price<br>price<=>2400<br>m<=>40<br>building_type<=>office_building<br>build_year<=>
2019-04-09;650879;58669104;201;price<=>price<br>price<=>1200000<br>m<=>455<br>building_type<=>detached<br>build_year<=>2007<br>windows_type<=>plastic<br>location<=>
2019-04-09;254988;58669376;101;price<=>price<br>price<=>420000<br>m<=>22.95<br>building_type<=>tenement<br>windows_type<=>wooden<br>build_year<=>1898
2019-04-10;3367412;58684524;101;price<=>price<br>price<=>335000<br>m<=>38<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-10;2279816;58689532;101;price<=>price<br>price<=>515000<br>m<=>70.6<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1980
2019-04-12;2527140;58721384;102;price<=>price<br>price<=>1250<br>m<=>47<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>2003
2019-04-12;2297140;58723004;101;price<=>price<br>price<=>580000<br>m<=>64.5<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1920
2019-04-13;4657236;58737144;101;price<=>price<br>price<=>242715<br>m<=>44.13<br>building_type<=>block<br>windows_type<=><br>build_year<=>2020
2019-04-02;2275090;58553560;401;price<=>price<br>price<=>700000<br>m<=>25000<br>location<=>
2019-04-02;819503;58565564;201;price<=>price<br>price<=>699000<br>m<=>168<br>building_type<=>detached<br>build_year<=>2013<br>windows_type<=>plastic<br>location<=>country
2019-04-03;3923367;58568448;101;price<=>price<br>price<=>484228<br>m<=>64.4<br>building_type<=>block<br>windows_type<=><br>build_year<=>2018
2019-04-03;642904;58572576;502;price<=>price<br>price<=>2444.83<br>m<=>36<br>building_type<=><br>build_year<=>
2019-04-03;2467510;58577720;101;price<=>price<br>price<=>355000<br>m<=>64.5<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1995
2019-04-04;3397348;58599180;101;price<=>price<br>price<=>469000<br>m<=>57.03<br>building_type<=><br>windows_type<=>plastic<br>build_year<=>2007
2019-04-04;68673;58601536;101;price<=>price<br>price<=>530000<br>m<=>67.8<br>building_type<=>apartment<br>windows_type<=><br>build_year<=>2019
2019-04-05;2297140;58609348;101;price<=>price<br>price<=>295000<br>m<=>63<br>building_type<=><br>windows_type<=>plastic<br>build_year<=>1995
2019-04-09;2553524;58661724;201;price<=>price<br>price<=>400000<br>m<=>199.6<br>building_type<=>detached<br>build_year<=>2020<br>windows_type<=><br>location<=>
2019-04-09;2758638;58673220;101;price<=>price<br>price<=>518000<br>m<=>38.05<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-10;111337;58680348;101;price<=>price<br>price<=>242500<br>m<=>67.6<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-12;2467510;58724652;102;price<=>price<br>price<=>3500<br>m<=>100<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1939
2019-04-12;2861984;58729548;501;price<=>price<br>price<=>399000<br>m<=>215.83<br>building_type<=><br>build_year<=>
2019-04-13;2435764;58744228;102;price<=>price<br>price<=>990<br>m<=>61<br>building_type<=><br>windows_type<=><br>build_year<=>
2019-04-15;2297140;58754128;101;price<=>price<br>price<=>299900<br>m<=>47<br>building_type<=>block<br>windows_type<=><br>build_year<=>1964
2019-04-01;2297140;58538788;101;price<=>price<br>price<=>512000<br>m<=>64<br>building_type<=>tenement<br>windows_type<=>wooden<br>build_year<=>1906
2019-04-02;656834;58548604;101;price<=>price<br>price<=>349000<br>m<=>55.6<br>building_type<=>block<br>windows_type<=><br>build_year<=>
2019-04-03;407922;58578080;101;price<=>price<br>price<=>719000<br>m<=>111.22<br>building_type<=>block<br>windows_type<=><br>build_year<=>2013
2019-04-03;60940;58581500;101;price<=>price<br>price<=>2900000<br>m<=>150.1<br>building_type<=>house<br>windows_type<=><br>build_year<=>1932
2019-04-08;1332475;58648332;201;price<=>price<br>price<=>2800000<br>m<=>611<br>building_type<=>tenement<br>build_year<=><br>windows_type<=>plastic<br>location<=>
2019-04-08;2297140;58652116;101;price<=>price<br>price<=>649000<br>m<=>47<br>building_type<=>apartment<br>windows_type<=>plastic<br>build_year<=>2018
2019-04-09;2297140;58655428;101;price<=>price<br>price<=>340000<br>m<=>51<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>1955
2019-04-09;111337;58668680;101;price<=>price<br>price<=>125000<br>m<=>25<br>building_type<=>block<br>windows_type<=>plastic<br>build_year<=>
2019-04-10;4835392;58683972;101;price<=>price<br>price<=>333000<br>m<=>38.06<br>building_type<=>tenement<br>windows_type<=>plastic<br>build_year<=>1956
